direction_name,block_id,route_id,service_id,direction_id,trip_headsign,wheelchair_accessible,shape_id,trip_id,start_time,end_time
Westbound,a_4013_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,756__4013_Timetable_-_2023-10,0 days 09:11:00,0 days 09:45:00
Westbound,a_4074_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,757__4074_Timetable_-_2023-10,0 days 09:41:00,0 days 10:15:00
Eastbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,758__4002_Timetable_-_2023-10,0 days 06:42:00,0 days 07:41:00
Eastbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,759__4007_Timetable_-_2023-10,0 days 07:12:00,0 days 08:11:00
Eastbound,a_2071_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,75__2071_Timetable_-_2023-10,0 days 05:47:00,0 days 06:38:00
Eastbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,760__4056_Timetable_-_2023-10,0 days 07:42:00,0 days 08:41:00
Eastbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,761__4016_Timetable_-_2023-10,0 days 08:12:00,0 days 09:11:00
Eastbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,762__4002_Timetable_-_2023-10,0 days 08:42:00,0 days 09:41:00
Eastbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,763__4007_Timetable_-_2023-10,0 days 09:12:00,0 days 10:11:00
Eastbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,764__4056_Timetable_-_2023-10,0 days 09:42:00,0 days 10:41:00
Eastbound,a_4013_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,765__4013_Timetable_-_2023-10,0 days 09:57:00,0 days 10:32:00
Eastbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,766__4016_Timetable_-_2023-10,0 days 10:12:00,0 days 11:11:00
Eastbound,a_4074_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,767__4074_Timetable_-_2023-10,0 days 10:27:00,0 days 11:02:00
Eastbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,768__4002_Timetable_-_2023-10,0 days 10:42:00,0 days 11:41:00
Eastbound,a_4072_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,769__4072_Timetable_-_2023-10,0 days 10:57:00,0 days 11:32:00
Westbound,a_2067_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,76__2067_Timetable_-_2023-10,0 days 18:25:00,0 days 19:18:00
Eastbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,770__4007_Timetable_-_2023-10,0 days 11:12:00,0 days 12:11:00
Eastbound,a_4037_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,771__4037_Timetable_-_2023-10,0 days 11:27:00,0 days 12:02:00
Eastbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,772__4056_Timetable_-_2023-10,0 days 11:42:00,0 days 12:41:00
Eastbound,a_4040_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,773__4040_Timetable_-_2023-10,0 days 11:57:00,0 days 12:32:00
Eastbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,774__4016_Timetable_-_2023-10,0 days 12:12:00,0 days 13:11:00
Eastbound,a_4069_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,775__4069_Timetable_-_2023-10,0 days 12:27:00,0 days 13:02:00
Eastbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,776__4002_Timetable_-_2023-10,0 days 12:42:00,0 days 13:41:00
Eastbound,a_4034_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,777__4034_Timetable_-_2023-10,0 days 12:57:00,0 days 13:32:00
Eastbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,778__4007_Timetable_-_2023-10,0 days 13:12:00,0 days 14:11:00
Eastbound,a_4017_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,779__4017_Timetable_-_2023-10,0 days 13:27:00,0 days 14:02:00
Eastbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,780__4056_Timetable_-_2023-10,0 days 13:42:00,0 days 14:41:00
Eastbound,a_4070_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,781__4070_Timetable_-_2023-10,0 days 13:57:00,0 days 14:32:00
Eastbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,782__4016_Timetable_-_2023-10,0 days 14:12:00,0 days 15:11:00
Eastbound,a_4019_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,783__4019_Timetable_-_2023-10,0 days 14:27:00,0 days 15:02:00
Eastbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,0,Bowmanville,1,100.0.1952649604_Timetable_-_2023-10,784__4002_Timetable_-_2023-10,0 days 14:42:00,0 days 15:41:00
Eastbound,a_4013_Timetable_-_2023-10,902,Weekday_merged_999971,0,B - Courtice,1,100.0.19526496014_Timetable_-_2023-10,785__4013_Timetable_-_2023-10,0 days 14:57:00,0 days 15:32:00
